rho             ne              v_phi           Te              E_rho           Psi              
3.33000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.32000000E-06  8.50000000E-10
3.33000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.31000000E-06  8.40000000E-10
3.34000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.29000000E-06  8.30000000E-10
3.35000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.28000000E-06  8.21000000E-10
3.36000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.26000000E-06  8.11000000E-10
3.36000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.25000000E-06  8.02000000E-10
3.37000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.23000000E-06  7.93000000E-10
3.38000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.22000000E-06  7.84000000E-10
3.39000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.21000000E-06  7.75000000E-10
3.39000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.19000000E-06  7.66000000E-10
3.40000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.18000000E-06  7.57000000E-10
3.41000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.16000000E-06  7.48000000E-10
3.42000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.15000000E-06  7.39000000E-10
3.42000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.14000000E-06  7.31000000E-10
3.43000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.12000000E-06  7.22000000E-10
3.44000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.11000000E-06  7.14000000E-10
3.45000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.10000000E-06  7.05000000E-10
3.45000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.08000000E-06  6.97000000E-10
3.46000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.07000000E-06  6.89000000E-10
3.47000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.06000000E-06  6.81000000E-10
3.48000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.04000000E-06  6.72000000E-10
3.48000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.03000000E-06  6.64000000E-10
3.49000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.02000000E-06  6.56000000E-10
3.50000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.01000000E-06  6.49000000E-10
3.51000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  9.94000000E-07  6.41000000E-10
3.52000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  9.82000000E-07  6.33000000E-10
3.52000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  9.70000000E-07  6.25000000E-10
3.53000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  9.58000000E-07  6.18000000E-10
3.54000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  9.46000000E-07  6.10000000E-10
3.55000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  9.34000000E-07  6.03000000E-10
3.56000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  9.23000000E-07  5.96000000E-10
3.56000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  9.11000000E-07  5.88000000E-10
3.57000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  9.00000000E-07  5.81000000E-10
3.58000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  8.89000000E-07  5.74000000E-10
3.59000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  8.78000000E-07  5.67000000E-10
3.59000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  8.67000000E-07  5.60000000E-10
3.60000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  8.56000000E-07  5.53000000E-10
3.61000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  8.45000000E-07  5.46000000E-10
3.62000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  8.34000000E-07  5.39000000E-10
3.63000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  8.24000000E-07  5.33000000E-10
3.64000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  8.13000000E-07  5.26000000E-10
3.64000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  8.03000000E-07  5.19000000E-10
3.65000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  7.93000000E-07  5.13000000E-10
3.66000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  7.83000000E-07  5.07000000E-10
3.67000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  7.73000000E-07  5.00000000E-10
3.68000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  7.63000000E-07  4.94000000E-10
3.68000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  7.53000000E-07  4.88000000E-10
3.69000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  7.43000000E-07  4.81000000E-10
3.70000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  7.34000000E-07  4.75000000E-10
3.71000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  7.24000000E-07  4.69000000E-10
3.72000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  7.15000000E-07  4.63000000E-10
3.73000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  7.05000000E-07  4.57000000E-10
3.73000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.96000000E-07  4.51000000E-10
3.74000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.87000000E-07  4.45000000E-10
3.75000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.78000000E-07  4.40000000E-10
3.76000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.69000000E-07  4.34000000E-10
3.77000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.60000000E-07  4.28000000E-10
3.78000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.52000000E-07  4.23000000E-10
3.79000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.43000000E-07  4.17000000E-10
3.79000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.34000000E-07  4.12000000E-10
3.80000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.26000000E-07  4.06000000E-10
3.81000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.18000000E-07  4.01000000E-10
3.82000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.09000000E-07  3.96000000E-10
3.83000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.01000000E-07  3.90000000E-10
3.84000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.93000000E-07  3.85000000E-10
3.85000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.85000000E-07  3.80000000E-10
3.85000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.77000000E-07  3.75000000E-10
3.86000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.69000000E-07  3.70000000E-10
3.87000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.62000000E-07  3.65000000E-10
3.88000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.54000000E-07  3.60000000E-10
3.89000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.46000000E-07  3.55000000E-10
3.90000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.39000000E-07  3.50000000E-10
3.91000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.31000000E-07  3.46000000E-10
3.92000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.24000000E-07  3.41000000E-10
3.93000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.17000000E-07  3.36000000E-10
3.93000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.10000000E-07  3.32000000E-10
3.94000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.03000000E-07  3.27000000E-10
3.95000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.96000000E-07  3.23000000E-10
3.96000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.89000000E-07  3.18000000E-10
3.97000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.82000000E-07  3.14000000E-10
3.98000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.75000000E-07  3.09000000E-10
3.99000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.68000000E-07  3.05000000E-10
4.00000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.62000000E-07  3.01000000E-10
4.01000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.55000000E-07  2.97000000E-10
4.02000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.49000000E-07  2.93000000E-10
4.03000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.42000000E-07  2.88000000E-10
4.04000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.36000000E-07  2.84000000E-10
4.04000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.30000000E-07  2.80000000E-10
4.05000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.24000000E-07  2.76000000E-10
4.06000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.17000000E-07  2.72000000E-10
4.07000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.11000000E-07  2.68000000E-10
4.08000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.05000000E-07  2.65000000E-10
4.09000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.00000000E-07  2.61000000E-10
4.10000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.94000000E-07  2.57000000E-10
4.11000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.88000000E-07  2.53000000E-10
4.12000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.82000000E-07  2.50000000E-10
4.13000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.77000000E-07  2.46000000E-10
4.14000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.71000000E-07  2.42000000E-10
4.15000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.66000000E-07  2.39000000E-10
4.16000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.60000000E-07  2.35000000E-10
4.17000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.55000000E-07  2.32000000E-10
4.18000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.50000000E-07  2.29000000E-10
4.19000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.44000000E-07  2.25000000E-10
4.20000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.39000000E-07  2.22000000E-10
4.21000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.34000000E-07  2.19000000E-10
4.22000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.29000000E-07  2.15000000E-10
4.23000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.24000000E-07  2.12000000E-10
4.24000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.19000000E-07  2.09000000E-10
4.25000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.14000000E-07  2.06000000E-10
4.26000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.09000000E-07  2.03000000E-10
4.27000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.05000000E-07  2.00000000E-10
4.28000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.00000000E-07  1.97000000E-10
4.29000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.95000000E-07  1.94000000E-10
4.30000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.91000000E-07  1.91000000E-10
4.31000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.86000000E-07  1.88000000E-10
4.32000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.82000000E-07  1.85000000E-10
4.33000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.78000000E-07  1.82000000E-10
4.34000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.73000000E-07  1.79000000E-10
4.35000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.69000000E-07  1.76000000E-10
4.36000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.65000000E-07  1.74000000E-10
4.37000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.60000000E-07  1.71000000E-10
4.38000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.56000000E-07  1.68000000E-10
4.39000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.52000000E-07  1.66000000E-10
4.40000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.48000000E-07  1.63000000E-10
4.41000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.44000000E-07  1.60000000E-10
4.42000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.40000000E-07  1.58000000E-10
4.43000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.37000000E-07  1.55000000E-10
4.44000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.33000000E-07  1.53000000E-10
4.45000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.29000000E-07  1.50000000E-10
4.46000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.25000000E-07  1.48000000E-10
4.47000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.22000000E-07  1.46000000E-10
4.48000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.18000000E-07  1.43000000E-10
4.49000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.14000000E-07  1.41000000E-10
4.51000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.11000000E-07  1.39000000E-10
4.52000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.07000000E-07  1.36000000E-10
4.53000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.04000000E-07  1.34000000E-10
4.54000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.01000000E-07  1.32000000E-10
4.55000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.97000000E-07  1.30000000E-10
4.56000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.94000000E-07  1.28000000E-10
4.57000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.91000000E-07  1.25000000E-10
4.58000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.87000000E-07  1.23000000E-10
4.59000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.84000000E-07  1.21000000E-10
4.60000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.81000000E-07  1.19000000E-10
4.62000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.78000000E-07  1.17000000E-10
4.63000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.75000000E-07  1.15000000E-10
4.64000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.72000000E-07  1.13000000E-10
4.65000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.69000000E-07  1.11000000E-10
4.66000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.66000000E-07  1.09000000E-10
4.67000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.63000000E-07  1.08000000E-10
4.68000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.60000000E-07  1.06000000E-10
4.69000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.58000000E-07  1.04000000E-10
4.71000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.55000000E-07  1.02000000E-10
4.72000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.52000000E-07  1.00000000E-10
4.73000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.50000000E-07  9.86000000E-11
4.74000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.47000000E-07  9.69000000E-11
4.75000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.44000000E-07  9.52000000E-11
4.76000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.42000000E-07  9.35000000E-11
4.78000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.39000000E-07  9.19000000E-11
4.79000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.37000000E-07  9.02000000E-11
4.80000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.34000000E-07  8.86000000E-11
4.81000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.32000000E-07  8.70000000E-11
4.82000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.29000000E-07  8.55000000E-11
4.84000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.27000000E-07  8.39000000E-11
4.85000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.25000000E-07  8.24000000E-11
4.86000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.23000000E-07  8.09000000E-11
4.87000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.20000000E-07  7.95000000E-11
4.88000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.18000000E-07  7.80000000E-11
4.90000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.16000000E-07  7.66000000E-11
4.91000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.14000000E-07  7.52000000E-11
4.92000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.12000000E-07  7.38000000E-11
4.93000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.10000000E-07  7.24000000E-11
4.95000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.07000000E-07  7.11000000E-11
4.96000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.05000000E-07  6.97000000E-11
4.97000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.03000000E-07  6.84000000E-11
4.98000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.01000000E-07  6.72000000E-11
5.00000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  9.96000000E-08  6.59000000E-11
5.01000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  9.77000000E-08  6.46000000E-11
5.02000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  9.58000000E-08  6.34000000E-11
5.03000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  9.40000000E-08  6.22000000E-11
5.05000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  9.21000000E-08  6.10000000E-11
5.06000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  9.04000000E-08  5.98000000E-11
5.07000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  8.86000000E-08  5.87000000E-11
5.09000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  8.69000000E-08  5.75000000E-11
5.10000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  8.52000000E-08  5.64000000E-11
5.11000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  8.35000000E-08  5.53000000E-11
5.12000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  8.18000000E-08  5.42000000E-11
5.14000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  8.02000000E-08  5.32000000E-11
5.15000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  7.86000000E-08  5.21000000E-11
5.16000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  7.70000000E-08  5.11000000E-11
5.18000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  7.55000000E-08  5.01000000E-11
5.19000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  7.40000000E-08  4.91000000E-11
5.20000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  7.25000000E-08  4.81000000E-11
5.22000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  7.10000000E-08  4.71000000E-11
5.23000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.96000000E-08  4.62000000E-11
5.25000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.81000000E-08  4.52000000E-11
5.26000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.67000000E-08  4.43000000E-11
5.27000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.54000000E-08  4.34000000E-11
5.29000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.40000000E-08  4.25000000E-11
5.30000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.27000000E-08  4.16000000E-11
5.31000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.14000000E-08  4.08000000E-11
5.33000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.01000000E-08  3.99000000E-11
5.34000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.88000000E-08  3.91000000E-11
5.36000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.76000000E-08  3.83000000E-11
5.37000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.63000000E-08  3.74000000E-11
5.38000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.51000000E-08  3.67000000E-11
5.40000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.40000000E-08  3.59000000E-11
5.41000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.28000000E-08  3.51000000E-11
5.43000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.17000000E-08  3.44000000E-11
5.44000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.05000000E-08  3.36000000E-11
5.46000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.94000000E-08  3.29000000E-11
5.47000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.84000000E-08  3.22000000E-11
5.49000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.73000000E-08  3.15000000E-11
5.50000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.62000000E-08  3.08000000E-11
5.52000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.52000000E-08  3.01000000E-11
5.53000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.42000000E-08  2.94000000E-11
5.55000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.32000000E-08  2.88000000E-11
5.56000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.23000000E-08  2.81000000E-11
5.58000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.13000000E-08  2.75000000E-11
5.59000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.04000000E-08  2.69000000E-11
5.61000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.94000000E-08  2.63000000E-11
5.62000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.85000000E-08  2.57000000E-11
5.64000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.77000000E-08  2.51000000E-11
5.65000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.68000000E-08  2.45000000E-11
5.67000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.59000000E-08  2.40000000E-11
5.68000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.51000000E-08  2.34000000E-11
5.70000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.43000000E-08  2.29000000E-11
5.72000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.35000000E-08  2.23000000E-11
5.73000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.27000000E-08  2.18000000E-11
5.75000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.19000000E-08  2.13000000E-11
5.76000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.11000000E-08  2.08000000E-11
5.78000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.04000000E-08  2.03000000E-11
5.79000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.97000000E-08  1.98000000E-11
5.81000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.90000000E-08  1.93000000E-11
5.83000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.83000000E-08  1.89000000E-11
5.84000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.76000000E-08  1.84000000E-11
5.86000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.69000000E-08  1.80000000E-11
5.88000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.62000000E-08  1.75000000E-11
5.89000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.56000000E-08  1.71000000E-11
5.91000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.49000000E-08  1.67000000E-11
5.93000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.43000000E-08  1.63000000E-11
5.94000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.37000000E-08  1.58000000E-11
5.96000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.31000000E-08  1.54000000E-11
5.98000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.25000000E-08  1.51000000E-11
6.00000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.19000000E-08  1.47000000E-11
6.01000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.14000000E-08  1.43000000E-11
6.03000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.08000000E-08  1.39000000E-11
6.05000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.03000000E-08  1.36000000E-11
6.06000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.98000000E-08  1.32000000E-11
6.08000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.92000000E-08  1.29000000E-11
6.10000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.87000000E-08  1.25000000E-11
6.12000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.82000000E-08  1.22000000E-11
6.14000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.78000000E-08  1.19000000E-11
6.15000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.73000000E-08  1.16000000E-11
6.17000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.68000000E-08  1.13000000E-11
6.19000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.64000000E-08  1.10000000E-11
6.21000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.59000000E-08  1.07000000E-11
6.23000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.55000000E-08  1.04000000E-11
6.25000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.51000000E-08  1.01000000E-11
